Feature ID	Taxon	Consensus
f1624a94dcf45958a003a7f85b7d06af	k__Fungi;p__Ascomycota	1.0
5943928b1bd6a0fef1d47529df30a635	k__Fungi;p__Basidiomycota	1.0
6e103dc5442f89e5c5e9562a3cbae48a	k__Fungi	1.0
64aaa15dd2c11e086588d77b33bedfb6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.9
877b91c160506db7e138ed693598fd62	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum	1.0
e7612dbad566066b1863b146c7b6e3fa	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria	0.9
b01426393ee3bf2c5c0d2b36024c1e2e	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	1.0
077a53100298c4d999bf2c92af19faf7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0.6
030af787c0d1c0989ae32a38f6ad4c46	k__Fungi;p__Ascomycota	0.6666666666666666
bcce1ea558c66bff414cf8ad8bdc5ee5	k__Fungi	1.0
389ac71957a9e8e6589ffa1f83fe1ba0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.7777777777777778
2d34327872219fa0b714584a3af7d14d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.7
9613a2435214fac74830ea4fda011926	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus	1.0
b4f3d8895acacef7b1d79d16b4d0ab5f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	1.0
60100c396963f539473c253486a22d71	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.8
1ad1e644ceb3e943325e64c87d92ec55	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__unidentified;g__unidentified;s__unidentified	1.0
189b88581a32857a845d42345937b082	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora	0.7
056f64118f4b132e266d969b75558599	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales	1.0
4bd0dd35802caf240e37d2e59286bfab	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__unidentified	0.6
a489bdee7b1f6854c392cc257ab20572	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
0d0d1fb8fb561bbad0b18532d5be5360	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	1.0
9445ee1314aae17b4bb7cd256831e248	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
056ccc311b4df52008a0786a31442089	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.7
e626399ebcaf3b9d50f1c7e2db0500cf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.6
380b112acbb48765498a8b9619e13156	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae	0.9
9c6af9db1b2e9067dc5dc3d1bd232305	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.8
2adf52e3f8603c6ed942bf5e3735c92e	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
a4dc94deef34cb2192de01c6fe4b9332	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.6
965298836143000ca5f813d460ecaec9	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.7
70434332d0b87b92ad63443876bead98	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
d05e179dc4ce40e6b3ebec3fed34db10	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur	0.6
7d2db0c5d6bbdbff0d2279f8619d7bf7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium	0.9
f4048082e11c7aaa735080cc36bc32c1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
f19a1e2005b3b0d3c4f858f52592405e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Arrhenia	1.0
1ef50013087941d0ad75fd8a53f95ec6	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.5714285714285714
8ae61d63563e3d659b97d28b258c89b0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
589e783f6469b81e9ea1745d59877f73	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria	0.5555555555555556
efaf9eea466ca44a85eb9834613f27dc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae	0.6
6a6766e89241b213821f75eaa2121859	k__Fungi;p__Aphelidiomycota;c__Aphelidiomycetes;o__GS16;f__unidentified;g__unidentified;s__unidentified	1.0
d45c4b857972ab194dd3634315e1a72e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Vararia;s__Vararia_parmastoi	1.0
d611e70f80ef517e0d3ff9251cb1f9ab	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae	0.6
377e0f33538f436e8a79afb3a305ad6b	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
6908ac11d22d02b9bc24a438c82f5ab5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.5555555555555556
8d399c9661ad9a4dee98f6f35ae515a4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified	0.7
d01e71fb7e946eb949f64bb891934145	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
132ec89f3066621e6274db744f647f10	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__unidentified;g__unidentified;s__unidentified	0.6
75911d1abd547762d5144bd6f974006a	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
f0bdd5508bfcd57f8db81f7fd30c1962	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
9408239d620d6f17a68f5a3682906d42	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.9
77840d2eb6d3572bfd1e962efd45ff7b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Deconica	0.7
1252b612c9ddae95cadb06fab67dcc56	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	1.0
147de5fdedfbbcdf1800f0c79c4307f5	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
7fd8cc44eb58995f58e6fbe34162a044	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
275270d2e6235ec2163f3eb72d0d3aef	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora	0.7
c28b1035cb618c104f6430cbb61f10e0	k__Fungi;p__Ascomycota	0.8571428571428571
4c031b4b6e887831206a5c76efd1cad1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8333333333333334
d37f0965f591281c77adb41e186edd35	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus	0.6
be1a6118d9e6924cfb923024cdb9314f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha	0.6
0be26898ac2abcfbe74af3df779ff876	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria	0.6
d04ccaefcc554242efca96c83a435bd4	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__GS22;f__unidentified;g__unidentified;s__unidentified	0.6
ebb9e880c635313f40a6c0220564ac2e	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	1.0
7a6d745879e932dc76849c4c6a13187e	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae	0.7
becbb02c59cec93efb845baaf6b3e2d9	k__Fungi;p__Basidiobolomycota;c__Basidiobolomycetes;o__Basidiobolales;f__unidentified;g__unidentified;s__unidentified	1.0
ebf0b8a908aed14d69111806fc99e47b	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
535bae972039d15e3daae7da7e6c9990	k__Fungi;p__Ascomycota	1.0
e48fea1362922c07044d54340924d08b	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora	0.6
d4a159f03cd626219f9bb48fd2e1eaee	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.5555555555555556
0e1db8c34a37aebde664f419d71c2244	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae	0.7142857142857143
ce9cdf7f0bf66d93fc025288d0f7f4e1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Beltraniaceae	0.8
f16ad02999da317313140131761829f3	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
631fcf08dd7baf2ba7563405845e0baf	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9
6116e26089511012495e7e4862bc9715	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
b72a820ba7eb352301976faa58603947	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	1.0
e391a8e3bbfdab62ab689bfd2c68200e	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__unidentified	0.7142857142857143
4e1ee8acc480983894973524ef06a46b	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
6755ef2bb08bcc0cb2b4796b537c26a3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__unidentified	1.0
eada85825e984cf6749554bd34f9d661	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8888888888888888
4a4dabcc48ffec975185e3e2cd9c8434	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
9976988158bea28cb7915b9807a4b59b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Hydnellum;s__Hydnellum_joeides	1.0
67a25fd2e98f904075a5fc5d19b873e5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Mycoleptodiscus	0.8
e974170ebc9ee17e3b5ea46d05dce821	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.75
7c82a80d60e962ab07766aff1d40a91c	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	0.9
6c5cf6d9d9d47f8683cfc42cbb12298c	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
eaf2b50d085bb6d1bc7e18d4dc5e8ed5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.6
5fbcb7a47adce303cec08c78ede76e0e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	1.0
1a7fc379144573d1d56f97913d9857de	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	1.0
a8a1cc164a0c21a023a97051dccbc758	k__Fungi;p__Kickxellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
2ce66c4711aabc9d7c2f0022b758701e	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.625
191b7786d397c5966da399dcb862fdf5	k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
fd7f114669af328868c955dba78df397	k__Fungi;p__Basidiomycota	1.0
e83a0b76c1cc26708d99f004aa97c4df	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.5714285714285714
6700c521d86da471620d3c4416a50231	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__unidentified	0.8
52567a669fe246c16592dc8f262936c2	k__Fungi;p__Zoopagomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0d6f58db5cdd287ac373caf3c0b52252	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
4450f571df9cffe8c68de82e1c5799e3	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
23ac615cebb39f0d9684c57133771036	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified	0.6
0166e5d060e640b8ade473c7b19f9d9a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8888888888888888
9590439afaca515a9fcdc0113733ec2a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	0.7
2accc2f7e01d4decdc337bdca809b09a	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__unidentified;g__unidentified;s__unidentified	1.0
db11234b46ea724e7664cae944321753	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	0.8
0d57f575405ee1e82b47cba96bb92d04	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
e6557d397f6ccefd8cc80473ac07e640	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.9
a9b6b87f779bfc69b282991763e29c70	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
6a4ad90d2f0e22bf7737f451708341bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	1.0
75d41ccce70e1fb99c09d8304f082da0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified	0.6
cb1d5956fccfd11b4307c50a7df41cea	k__Fungi	1.0
785326e17840416beaf224c779d0f851	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.6
d2d664c1e8259f53b6685a4fcf3c0eb8	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces	1.0
6182dfd6e92501e731c1aa6d256fad09	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9
97119c1c8d4698aa210d62fbbe737296	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Endogonales;f__unidentified;g__unidentified;s__unidentified	1.0
345715fe885cf01ec5b884c620376463	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria	0.6
bf8f752499c80ddde981586a8ce004ce	k__Fungi	1.0
c672d44be1032b2a8ce0bb3f79f55400	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.7
5485c66c419c3bf81b5b38c8b5e9d113	Unassigned	0.0
0b063192b2941f16d918ee5fabfbe900	Unassigned	0.0
728e2bd1711208bd6f6eaf59650385a3	Unassigned	0.0
a38e45ccac47f1da91b54f71e63781d2	Unassigned	0.0
df82b43d4885eb9c998e3ab32494562a	Unassigned	0.0
3724c3a85047848fad19279cf5d286f6	Unassigned	0.0
26d725d2c1e41f821a3c189e60faadbe	Unassigned	0.0
3600268466b53e980fb5be884043088f	Unassigned	0.0
e4d2f7f770ad85cf0a8d1f9cd5933ea8	Unassigned	0.0
5940006ac24c66ea56c3df1968b44f43	Unassigned	0.0
08ce7a0db5b27f041f8f6bae3f2784f6	Unassigned	0.0
082d5d54cabf2b8c21049bb8dd2e3bd7	Unassigned	0.0
96ec3b06bf767cb0cb369f3b8c9e83ed	Unassigned	0.0
4f4d55eae2430e276a84193db8947056	Unassigned	0.0
274d9d998ca5689dd181d9d6bd7fba6f	Unassigned	0.0
e9dc93ca6d6debf7a653011520a7dad7	Unassigned	0.0
b56a1bec0b735d57b5af6a7fe7821c12	Unassigned	0.0
a34ef6aeaf4308cc7473b62f742d1c7b	Unassigned	0.0
0e9918fda2877fe7a60b1234d76d6ba2	Unassigned	0.0
dc5d18b895d09f8b17eaaed131180899	Unassigned	0.0
98262edbfd34864259f71b6b59acef6b	Unassigned	0.0
d9a4acd52fbf26f2fa6dad4447a7870c	Unassigned	0.0
befab1023d681d39e40e1d1066139ac9	Unassigned	0.0
e93a9e96a98177aca6740025dfedaf94	Unassigned	0.0
bf2a71b243a23988e32a51a3f5e1022a	Unassigned	0.0
50afa7699640af669e6ade3f7131e8b6	Unassigned	0.0
dbe0c7c267c8f027ec0e03e683762d96	Unassigned	0.0
6953fd96db86dfae59130c33b726f43c	Unassigned	0.0
d83326ce8ed65afca427068199f8fad7	Unassigned	0.0
c67e422c8661049fb48aa24dbb359055	Unassigned	0.0
0043452822a2dc8425f0cdf006cebdfe	Unassigned	0.0
e546bf84b1bbfa79f8eb89281809d3f4	Unassigned	0.0
4ff998995e24cfa64b3f0125a23ce0b1	Unassigned	0.0
c0b58bd5be776d5c23eeaed4d8a74087	Unassigned	0.0
bedd00b4ffa3227e391f342eff5bdedd	Unassigned	0.0
746a1a2ae2cccc219d54ccea465eb341	Unassigned	0.0
fcb8da2b7146f825cd7a2633cc38e1a0	Unassigned	0.0
2684b1b3ff912c9a8573d94f7bec1ea4	Unassigned	0.0
9c267a860e912e375b7a60074a1d214b	Unassigned	0.0
7a2fd8e591bc97893e3107823b301888	Unassigned	0.0
e344b0cb4a6ca12e9cc16ebd236524b5	Unassigned	0.0
869f51f55fcd500f40855abd063c84ff	Unassigned	0.0
6709fd18e0987813d01a95df5ab75e76	Unassigned	0.0
73a39bc34dd1d375f353593208d33482	Unassigned	0.0
6054735c35c89cd3c736a84810c6831d	Unassigned	0.0
9d8ef30e4556961ee08708036c320679	Unassigned	0.0
6d49b776b3b46d252b138beb52ad331f	Unassigned	0.0
5a9d86fa809f097a39b3127f4709b370	Unassigned	0.0
4764956ec390e425aaf2b7088dc033a0	Unassigned	0.0
0623bafa7f6ffed0ce4d7b48aa21fd20	Unassigned	0.0
5b1860d729d11b6bab4a7023d57f3a56	Unassigned	0.0
5cb88e84bfd78153122db50302a3b58d	Unassigned	0.0
9cd7143ac223a45a6fc0768c45889927	Unassigned	0.0
6d629f44b618836f4dfb17021f60326b	Unassigned	0.0
cb954296c7b1c2de070dcb5b37e2d658	Unassigned	0.0
b764b9b989fb715dfdacf6e1ceeed6cb	Unassigned	0.0
f4a2f999b63442e7b37d58321d899866	Unassigned	0.0
1e1c01e7d79e33a842e33c7abab49216	Unassigned	0.0
f38707ec3e026aa5135f971cd97ebadf	Unassigned	0.0
62770d27c5946857540c664a0dd86b84	Unassigned	0.0
0acec64a93c105ac36dca3122c9e5cd1	Unassigned	0.0
e52858d9fc1ef09c25faed8363aaefda	Unassigned	0.0
ff2bb9e526e621c0da00444a3a9dcf28	Unassigned	0.0
77e6653747e996b9ac7dd96d18842049	Unassigned	0.0
44dbd5291c6cce13683929bf4d528381	Unassigned	0.0
0a23b3af8cfc040409b84ee6a7763033	Unassigned	0.0
7a27f046a534d2c700802bbe59672ae7	Unassigned	0.0
54d9bba8eb7106eeffbfeb98ba07aac5	Unassigned	0.0
7916b31d0d7e1d67f77d81ba7e533430	Unassigned	0.0
c5d408c75ebc050f965310c98e01c74c	Unassigned	0.0
882e109b60eecb6a5ceb3262b2e9e8b7	Unassigned	0.0
083a7e60c9899ef7adb1bdec60f5534a	Unassigned	0.0
c2a7477cceeefc1a8edccaa2d828b5b8	Unassigned	0.0
67a9e1f9e2dc26f34c61418914d36c41	Unassigned	0.0
e507176c19fac1cda1782d717e85c5f1	Unassigned	0.0
997c66dd8bcb3f56c943473da5cc9267	Unassigned	0.0
5c7f0747cd699b9efc1d7f809c254bad	Unassigned	0.0
3f619d6aa2adaeb230417f7c7d0df890	Unassigned	0.0
3a718bb00cde3a03a664dc430f0a9061	Unassigned	0.0
fe530dc6896ee80e4216a717e2e87c99	Unassigned	0.0
639d28203dffb6bb544a973e9689916c	Unassigned	0.0
cf109107ce0c7adf393dd267dd99687f	Unassigned	0.0
de6118b729c53bcd0453334a748b5e4c	Unassigned	0.0
42eb1abc5c719871e24eacbc60b746f1	Unassigned	0.0
f927aef9abc8024f3957ae0988a0b64c	Unassigned	0.0
881606dfda859168d0fc1f80abd794fe	Unassigned	0.0
94b53d9ef9e0b68c71f70fdae4d8acc9	Unassigned	0.0
bdcd5a573eca168b5575eb2746bf0d8a	Unassigned	0.0
14d6a7cf9a33ee030335ac9671ebf956	Unassigned	0.0
5f62c8efef4401c45464fd0142fe997d	Unassigned	0.0
6a065b2bd6e0215848953875327df582	Unassigned	0.0
d9a45dafe3f5354cf1bba4e4c70a989c	Unassigned	0.0
b43a0ec0d2ab5428d0e8b259a3d05469	Unassigned	0.0
af94f9fa1a5915d5c7b2cd8c67327d9d	Unassigned	0.0
cb11efc51703104e06f16e51f0cc7ef5	Unassigned	0.0
6150983d8d971b9159e0786c1153eb60	Unassigned	0.0
393d7d95999795d7fdc0b2a01e5cb041	Unassigned	0.0
b247c609093e03ecfd7d96153311a306	Unassigned	0.0
8b6d47100b2d39bb596cf5b93c0cd925	Unassigned	0.0
4b575cb9ea76de3ddf87faa70edd66af	Unassigned	0.0
6ea3c07edc66f7e8ecde1dd13f20563b	Unassigned	0.0
342f06ab60105a19acf7b37ff2994708	Unassigned	0.0
8bbdd70f20d6e13c58cc971ed8e367e5	Unassigned	0.0
cd03d7a410dbe59fe254e3de7ed3688b	Unassigned	0.0
d4457f7b661ca512edaf5d5cf0b3bf01	Unassigned	0.0
dc5877c340f7a0cb8d80b6a61ffa567e	Unassigned	0.0
2f628bb9a0edc2f73c303c3e5d89d807	Unassigned	0.0
625c675c935c865c262b58c11304d787	Unassigned	0.0
221787985ed998547061a08633607054	Unassigned	0.0
142a0f84f231b6ccff5bf1d0f4f60cf4	Unassigned	0.0
78e8b4be0b2bf1dc17957b21c8e70608	Unassigned	0.0
c994c16ac158d2c356de54d9e6802ac2	Unassigned	0.0
31fba0af9b590d7443da236eacfe10c4	Unassigned	0.0
92c96f9216cf27a565aabfe402d64bea	Unassigned	0.0
3ea51bacab4abd3657200a252ca0c1d3	Unassigned	0.0
445fc12c900acb463a4fcce81f41b397	Unassigned	0.0
706d694a3867f1aa2cda7a9c03176af5	Unassigned	0.0
59866f714ffda602b6a7c06b6172d3e3	Unassigned	0.0
27964ece34434e34ba06a36bb0b48e1b	Unassigned	0.0
f477c79c1cdd3d0735481cc6469fd1bd	Unassigned	0.0
f647039dcd7dbcd8cb68baa661eb79b1	Unassigned	0.0
af2508424606c30a3b50ef0acea083a7	Unassigned	0.0
2070071ffaeab9fea83d9d6f9faed3dc	Unassigned	0.0
f0c904686e381f70073d96734ea7bc7a	Unassigned	0.0
619742ffc65c3d796b3c505da1e98662	Unassigned	0.0
1ac9cfcf2434675809ab72f3042200b5	Unassigned	0.0
981d3c858a95d0d79060c16d13e78ffa	Unassigned	0.0
df3dc7a3e7c091e12d78a77b4a798558	Unassigned	0.0
def175109ef0e9f041c73a3a547bd631	Unassigned	0.0
a731291efb978c0ce4545ec128f14ca1	Unassigned	0.0
2f402785a8c71f8bcbe47c3aa3387053	Unassigned	0.0
bd4365226656a625fc65c324d6428655	Unassigned	0.0
21885ce6fe586931da423ba43445837f	Unassigned	0.0
d58e30857b87e3469ff6f84767e80e60	Unassigned	0.0
1a8780629bb1816c23c5067a3bf5f6e8	Unassigned	0.0
df3b7c829d38212f7d65ee21066c3e0a	Unassigned	0.0
fb875e35b0ffd74f02d5d4442143669b	Unassigned	0.0
2f3292f0085010cd5e9d9af032165efc	Unassigned	0.0
9546109a0da6ca33a8776bd451873a7c	Unassigned	0.0
7194c9f29ad2e699bcac0feb4689a9c0	Unassigned	0.0
d946f57a91175e851f90041a4011ca03	Unassigned	0.0
66e71c2a6605da5687e74bb0632b979a	Unassigned	0.0
e96f86cc2ad8c6c4e093b793997489b3	Unassigned	0.0
474d291cde2ce41073e180b42572e506	Unassigned	0.0
e1737cc8803b43932d019149ab4dd572	Unassigned	0.0
24547df75bf8d9e7430b2416024c8ad3	Unassigned	0.0
6c01ad9adb1b2b9abfc2a4194fd4cdbe	Unassigned	0.0
f8cc3fa3dbebabcb1be03ed454b3cdd2	Unassigned	0.0
7bd9bd00624e5f7be80a020627954853	Unassigned	0.0
64677912bdea68b5f272196baa561d6a	Unassigned	0.0
cf717967f022636df7e2300665682239	Unassigned	0.0
4f49f74f5362904ed6a9ac6223a09d9b	Unassigned	0.0
f5dce12941cba6e78e949ca6f61142c8	Unassigned	0.0
da675a85f746842912170ca5134e6fef	Unassigned	0.0
d33f7a1d2871f51ee86707238cb89d45	Unassigned	0.0
59ec69c445e4e2e3db03342414963aad	Unassigned	0.0
ad25342c60c80b90a4b903bf70dc8e0e	Unassigned	0.0
ae10ff8b6e7c0abf66cd73663d47ef20	Unassigned	0.0
6320420a524cf63e94151cdb2baa991a	Unassigned	0.0
be6a66da6f2beee3fd4cfd0b54c4b5e5	Unassigned	0.0
4b23a7755ef7020830e0680453c064c2	Unassigned	0.0
67306413d5c00a4bd3fad7b909cbf79a	Unassigned	0.0
ece4c048c887e49f1f117bd1109828da	Unassigned	0.0
5cafed3b5062667a693dd8ddfa48f4c8	Unassigned	0.0
